"respondent_id","age_group","gender","education","region","completion_time_sec","attention_check","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","flag_duplicate_id","flag_fast_response","item_missing_rate","flag_high_missingness","unique_likert_values","flag_straight_lining","flag_attention_check_failed","quality_flag_count","exclude_from_analysis","weight_raw","weight_trimmed"
"R00412","18-29","Male","Some college","South",381,"Correct",4,4,4,3,4,5,1,4,4,2,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.641697820079447,0.641697820079447
"R00413","30-44","Female","Bachelor's","Midwest",448,"Correct",4,5,NA,4,4,4,5,2,4,1,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00414","18-29","Female","Some college","Northeast",817,"Correct",3,3,5,3,4,4,2,4,3,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00415","30-44","Male","Graduate","Northeast",474,"Correct",4,5,3,5,3,2,2,3,4,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.65437588582793,0.65437588582793
"R00416","30-44","Female","Graduate","West",530,"Correct",4,3,3,3,4,4,3,2,3,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.489164666557602,0.489164666557602
"R00417","18-29","Male","Bachelor's","Midwest",667,"Correct",2,1,5,5,5,5,3,3,2,NA,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.473343521394948,0.473343521394948
"R00418","30-44","Male","Graduate","South",544,"Correct",3,2,1,5,4,4,4,5,5,5,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.65437588582793,0.65437588582793
"R00419","65+","Female","Graduate","South",259,"Correct",3,3,2,5,4,NA,1,4,4,5,FALSE,FALSE,0.1,FALSE,5,FALSE,FALSE,0,FALSE,1.82592763301113,1.82592763301113
"R00420","18-29","Male","Some college","Midwest",174,"Correct",4,4,4,5,2,3,4,2,3,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.641697820079447,0.641697820079447
"R00421","30-44","Female","Some college","Northeast",283,"Correct",1,5,NA,2,5,3,4,5,3,2,FALSE,FALSE,0.1,FALSE,5,FALSE,FALSE,0,FALSE,0.544384105849878,0.544384105849878
"R00422","30-44","Female","Some college","South",164,"Correct",5,5,5,3,3,4,4,1,3,NA,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.544384105849878,0.544384105849878
"R00423","45-64","Female","Some college","West",193,"Correct",5,2,5,4,5,2,4,3,1,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,1.05802417397455,1.05802417397455
"R00424","18-29","Female","High school or less","Midwest",460,"Incorrect",4,2,NA,5,4,4,4,2,4,3,FALSE,FALSE,0.1,FALSE,4,FALSE,TRUE,1,FALSE,0.822173273538629,0.822173273538629
"R00425","30-44","Female","High school or less","Northeast",449,"Correct",5,4,4,3,3,4,5,3,2,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.933061855419799,0.933061855419799
"R00426","30-44","Male","High school or less","South",245,"Correct",2,4,3,3,5,5,3,1,1,5,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,1.24819558712073,1.24819558712073
"R00427","18-29","Female","Some college","Midwest",512,"Correct",2,4,3,1,3,4,4,NA,2,3,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00428","18-29","Female","Graduate","South",292,"Correct",4,4,4,3,4,5,2,4,5,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.431030496924718,0.431030496924718
"R00429","18-29","Female","Some college","Northeast",688,"Correct",4,4,5,4,2,3,4,4,4,1,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00430","45-64","Male","Graduate","Northeast",244,"Correct",4,4,5,4,4,3,4,5,4,3,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,1.27179595919886,1.27179595919886
"R00431","45-64","Male","Some college","Midwest",569,"Correct",5,5,4,4,2,3,3,2,3,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.41536286940797,1.41536286940797
"R00432","30-44","Female","Bachelor's","Midwest",260,"Incorrect",4,3,1,4,3,4,4,1,5,4,FALSE,FALSE,0,FALSE,4,FALSE,TRUE,1,FALSE,0.401560799478044,0.401560799478044
"R00433","45-64","Male","Graduate","Midwest",378,"Correct",2,4,4,2,4,2,5,4,4,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,1.27179595919886,1.27179595919886
"R00434","30-44","Female","Graduate","South",185,"Correct",2,4,3,3,3,2,2,5,3,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.489164666557602,0.489164666557602
"R00435","45-64","Female","High school or less","Midwest",270,"Correct",3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0,FALSE,1,TRUE,FALSE,1,FALSE,1.81342913622818,1.81342913622818
"R00436","18-29","Male","Some college","South",1072,"Correct",4,4,4,5,4,4,2,4,4,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.641697820079447,0.641697820079447
"R00437","45-64","Female","Bachelor's","Northeast",326,"Correct",1,4,5,3,3,5,2,2,4,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.78044349311969,0.78044349311969
"R00438","18-29","Male","Some college","West",250,"Correct",3,4,2,3,NA,4,3,2,4,4,FALSE,FALSE,0.1,FALSE,3,FALSE,FALSE,0,FALSE,0.641697820079447,0.641697820079447
"R00439","65+","Female","Some college","West",365,"Correct",5,5,4,NA,2,4,5,2,2,3,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,2.03204779453607,2.03204779453607
"R00440","30-44","Male","Bachelor's","West",847,"Correct",2,4,4,2,4,4,5,5,4,5,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.537184555297954,0.537184555297954
"R00441","18-29","Female","Bachelor's","South",586,"Correct",3,3,3,3,2,3,1,2,3,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00442","30-44","Female","Bachelor's","Midwest",399,"Correct",4,4,3,2,1,2,4,5,1,2,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00443","30-44","Female","High school or less","South",1438,"Correct",5,4,4,3,4,2,3,4,4,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.933061855419799,0.933061855419799
"R00444","30-44","Female","Bachelor's","West",447,"Correct",3,3,1,4,5,4,5,3,2,2,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00445","30-44","Female","Graduate","West",642,"Correct",3,2,4,5,2,4,3,1,4,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.489164666557602,0.489164666557602
"R00446","18-29","Male","Bachelor's","Northeast",232,"Correct",2,2,3,3,4,4,3,4,3,2,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.473343521394948,0.473343521394948
"R00447","30-44","Female","High school or less","South",728,"Correct",1,3,4,4,5,4,4,4,3,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.933061855419799,0.933061855419799
"R00448","18-29","Female","Some college","Midwest",439,"Correct",1,5,2,2,1,3,3,3,2,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00449","18-29","Female","Bachelor's","South",425,"Correct",4,3,4,5,3,5,3,4,2,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00450","30-44","Female","Bachelor's","Midwest",28,"Correct",3,4,1,3,4,1,4,3,4,5,FALSE,TRUE,0,FALSE,4,FALSE,FALSE,1,FALSE,0.401560799478044,0.401560799478044
"R00451","45-64","Male","Some college","South",536,"Correct",5,4,4,3,3,4,2,5,2,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.41536286940797,1.41536286940797
"R00452","18-29","Female","Bachelor's","West",784,"Correct",5,3,2,3,4,3,3,4,3,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00453","30-44","Female","High school or less","West",540,"Correct",4,1,3,2,4,4,3,5,5,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.933061855419799,0.933061855419799
"R00454","45-64","Male","Graduate","Northeast",298,"Correct",3,NA,4,4,4,3,3,4,4,4,FALSE,FALSE,0.1,FALSE,2,FALSE,FALSE,0,FALSE,1.27179595919886,1.27179595919886
"R00455","30-44","Male","Graduate","South",197,"Correct",4,3,4,1,4,5,4,2,4,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.65437588582793,0.65437588582793
"R00456","18-29","Female","Bachelor's","Midwest",498,"Correct",1,2,3,4,3,4,5,2,4,2,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00457","18-29","Female","Graduate","Midwest",296,"Correct",4,5,2,3,4,4,5,5,5,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.431030496924718,0.431030496924718
"R00458","45-64","Female","High school or less","West",507,"Correct",4,1,4,3,2,4,4,4,2,1,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.81342913622818,1.81342913622818
"R00459","45-64","Male","High school or less","Midwest",49,"Correct",2,3,4,4,1,4,5,3,2,2,FALSE,TRUE,0,FALSE,5,FALSE,FALSE,1,FALSE,2.42589945376964,2.42589945376964
"R00460","45-64","Female","Bachelor's","Northeast",237,"Correct",NA,3,4,1,4,2,4,4,5,3,FALSE,FALSE,0.1,FALSE,5,FALSE,FALSE,0,FALSE,0.78044349311969,0.78044349311969
"R00461","18-29","Male","Some college","Midwest",354,"Correct",2,4,3,2,5,4,3,3,NA,1,FALSE,FALSE,0.1,FALSE,5,FALSE,FALSE,0,FALSE,0.641697820079447,0.641697820079447
"R00462","45-64","Female","Bachelor's","West",258,"Correct",4,4,3,3,5,4,2,3,4,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.78044349311969,0.78044349311969
"R00463","18-29","Female","Some college","South",1241,"Correct",3,4,4,3,5,4,4,4,2,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00464","30-44","Male","Some college","Northeast",731,"Correct",4,4,4,2,3,5,2,4,2,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.728245222622209,0.728245222622209
"R00465","18-29","Female","Some college","South",379,"Correct",5,2,2,4,3,5,3,2,4,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00466","18-29","Female","Bachelor's","Midwest",907,"Correct",3,2,3,4,4,3,2,3,2,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00467","18-29","Female","Bachelor's","Northeast",654,"Correct",4,3,5,4,4,3,4,4,5,3,TRUE,FALSE,0,FALSE,3,FALSE,FALSE,1,FALSE,0.353837803050166,0.353837803050166
"R00468","30-44","Female","Graduate","Midwest",395,"Correct",1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,0,FALSE,1,TRUE,FALSE,1,FALSE,0.489164666557602,0.489164666557602
"R00469","30-44","Female","Bachelor's","West",362,"Correct",3,4,3,3,5,3,4,4,4,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00470","18-29","Male","Bachelor's","Midwest",270,"Incorrect",4,4,3,3,3,4,3,5,1,4,FALSE,FALSE,0,FALSE,4,FALSE,TRUE,1,FALSE,0.473343521394948,0.473343521394948
"R00471","45-64","Male","Bachelor's","Midwest",546,"Correct",3,3,4,3,4,4,3,2,3,3,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,1.04403166676533,1.04403166676533
"R00472","18-29","Male","Bachelor's","West",366,"Correct",1,3,4,4,4,2,3,2,3,1,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.473343521394948,0.473343521394948
"R00473","30-44","Female","High school or less","Midwest",496,"Correct",4,3,1,4,4,5,NA,4,5,4,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.933061855419799,0.933061855419799
"R00474","30-44","Female","Bachelor's","South",30,"Correct",2,5,2,3,3,3,3,3,2,3,FALSE,TRUE,0,FALSE,3,FALSE,FALSE,1,FALSE,0.401560799478044,0.401560799478044
"R00475","45-64","Female","High school or less","Midwest",799,"Correct",3,4,4,1,3,2,5,4,3,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,1.81342913622818,1.81342913622818
"R00476","45-64","Female","Bachelor's","South",478,"Correct",NA,2,5,5,4,4,3,3,5,3,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.78044349311969,0.78044349311969
"R00477","18-29","Female","Bachelor's","Northeast",431,"Correct",4,2,5,4,4,4,2,4,5,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00478","30-44","Male","Some college","West",81,"Correct",4,4,4,2,2,3,3,4,1,2,FALSE,TRUE,0,FALSE,4,FALSE,FALSE,1,FALSE,0.728245222622209,0.728245222622209
"R00479","65+","Male","Bachelor's","South",301,"Correct",3,1,3,5,4,3,4,3,3,3,TRUE,FALSE,0,FALSE,4,FALSE,FALSE,1,FALSE,2.00517369835384,2.00517369835384
"R00480","45-64","Female","Bachelor's","Northeast",146,"Correct",5,4,3,2,2,4,5,4,1,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.78044349311969,0.78044349311969
"R00481","18-29","Male","Bachelor's","South",314,"Correct",4,2,1,3,2,2,3,4,5,5,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.473343521394948,0.473343521394948
"R00482","18-29","Female","Some college","Northeast",187,"Correct",4,3,4,1,3,4,5,4,3,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00483","18-29","Female","Some college","Midwest",334,"Correct",3,2,4,3,4,3,NA,4,3,1,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00484","18-29","Male","Graduate","South",463,"Correct",2,3,4,5,3,5,3,3,1,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.576607393229926,0.576607393229926
"R00485","45-64","Female","Bachelor's","West",840,"Correct",2,4,1,4,4,3,4,5,5,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.78044349311969,0.78044349311969
"R00486","45-64","Female","High school or less","Northeast",479,"Correct",3,4,5,3,2,4,5,1,5,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,1.81342913622818,1.81342913622818
"R00487","45-64","Female","Bachelor's","Midwest",532,"Correct",5,5,5,5,5,5,5,5,5,5,FALSE,FALSE,0,FALSE,1,TRUE,FALSE,1,FALSE,0.78044349311969,0.78044349311969
"R00488","18-29","Male","Graduate","Midwest",798,"Correct",1,5,3,4,2,4,4,2,1,1,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.576607393229926,0.576607393229926
"R00489","18-29","Male","Some college","South",292,"Correct",3,1,3,2,3,4,5,5,4,1,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.641697820079447,0.641697820079447
"R00490","45-64","Female","High school or less","South",780,"Correct",3,5,4,2,2,2,4,4,5,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.81342913622818,1.81342913622818
"R00491","18-29","Female","Bachelor's","West",447,"Correct",5,4,1,5,5,1,4,4,4,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00492","18-29","Male","Some college","South",576,"Correct",4,4,4,4,4,4,4,4,4,4,FALSE,FALSE,0,FALSE,1,TRUE,FALSE,1,FALSE,0.641697820079447,0.641697820079447
"R00493","18-29","Male","High school or less","Northeast",427,"Incorrect",4,3,2,2,3,3,4,3,5,5,FALSE,FALSE,0,FALSE,4,FALSE,TRUE,1,FALSE,1.09985532675945,1.09985532675945
"R00494","45-64","Female","High school or less","South",289,"Correct",3,5,4,2,3,4,3,4,3,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.81342913622818,1.81342913622818
"R00495","30-44","Male","Graduate","Midwest",695,"Correct",4,4,4,3,3,2,3,4,3,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.65437588582793,0.65437588582793
"R00496","30-44","Male","Bachelor's","Midwest",354,"Correct",5,2,4,3,2,3,4,4,4,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.537184555297954,0.537184555297954
"R00497","45-64","Male","Some college","Northeast",526,"Correct",4,5,4,4,5,3,4,1,5,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.41536286940797,1.41536286940797
"R00498","45-64","Other","Some college","West",421,"Correct",1,2,5,4,2,4,4,4,3,2,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.392481876067159,0.392481876067159
"R00499","30-44","Female","High school or less","South",266,"Correct",4,1,4,4,3,2,3,3,NA,3,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.933061855419799,0.933061855419799
"R00500","45-64","Female","Some college","South",122,"Correct",4,NA,4,4,3,4,3,1,4,2,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,1.05802417397455,1.05802417397455
"R00501","18-29","Male","Graduate","South",332,"Incorrect",5,4,3,5,4,3,NA,4,4,5,FALSE,FALSE,0.1,FALSE,3,FALSE,TRUE,1,FALSE,0.576607393229926,0.576607393229926
"R00502","18-29","Male","Bachelor's","Midwest",478,"Correct",4,3,4,5,3,2,4,4,5,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.473343521394948,0.473343521394948
"R00503","45-64","Female","Bachelor's","Northeast",364,"Correct",2,5,4,4,4,4,2,3,4,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.78044349311969,0.78044349311969
"R00504","30-44","Female","Bachelor's","Midwest",269,"Correct",4,5,2,3,5,5,5,1,3,2,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00505","30-44","Male","Some college","South",183,"Correct",3,4,3,4,3,5,5,2,1,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.728245222622209,0.728245222622209
"R00506","30-44","Female","High school or less","Northeast",436,"Correct",4,4,5,5,5,5,5,1,4,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.933061855419799,0.933061855419799
"R00507","18-29","Female","Graduate","Northeast",447,"Correct",4,NA,2,3,1,4,1,3,4,3,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.431030496924718,0.431030496924718
"R00508","18-29","Female","Bachelor's","Midwest",885,"Correct",2,3,3,3,4,3,3,5,4,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00509","65+","Male","Graduate","South",461,"Correct",2,5,3,4,2,4,3,3,2,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,2.44261921188589,2.44261921188589
"R00510","18-29","Female","High school or less","South",964,"Correct",3,5,3,4,1,2,4,2,4,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.822173273538629,0.822173273538629
"R00511","30-44","Female","Bachelor's","Northeast",436,"Correct",5,5,5,4,3,4,3,5,4,NA,FALSE,FALSE,0.1,FALSE,3,FALSE,FALSE,0,FALSE,0.401560799478044,0.401560799478044
"R00512","18-29","Male","Some college","Midwest",333,"Correct",2,2,4,2,4,3,4,4,3,2,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.641697820079447,0.641697820079447
"R00513","18-29","Male","Some college","South",512,"Correct",1,4,4,3,4,3,3,4,3,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.641697820079447,0.641697820079447
"R00514","18-29","Male","Some college","Northeast",416,"Correct",5,2,NA,4,1,4,4,4,4,5,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.641697820079447,0.641697820079447
"R00515","65+","Male","Some college","Midwest",409,"Correct",5,3,4,4,4,4,2,2,1,2,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,2.71835471059653,2.71835471059653
"R00516","30-44","Male","High school or less","South",206,"Correct",2,4,1,2,4,4,2,4,3,4,TRUE,FALSE,0,FALSE,4,FALSE,FALSE,1,FALSE,1.24819558712073,1.24819558712073
"R00517","18-29","Female","Bachelor's","West",355,"Correct",5,4,4,4,3,5,1,3,3,2,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.353837803050166,0.353837803050166
"R00518","45-64","Male","Bachelor's","South",183,"Correct",4,5,4,3,2,3,5,3,4,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.04403166676533,1.04403166676533
"R00519","30-44","Female","High school or less","South",336,"Correct",2,5,2,2,5,4,3,4,3,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.933061855419799,0.933061855419799
"R00520","18-29","Female","Some college","West",712,"Correct",4,2,3,5,5,4,1,4,4,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00521","18-29","Male","Bachelor's","Midwest",57,"Correct",2,4,5,4,3,3,NA,NA,3,2,FALSE,TRUE,0.2,FALSE,4,FALSE,FALSE,1,FALSE,0.473343521394948,0.473343521394948
"R00522","65+","Female","High school or less","Midwest",289,"Correct",5,4,2,2,1,4,5,1,1,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,3.482883253014,3.482883253014
"R00523","45-64","Male","Bachelor's","Midwest",357,"Correct",4,4,1,1,3,1,1,2,NA,4,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,1.04403166676533,1.04403166676533
"R00524","45-64","Female","Graduate","West",220,"Correct",3,5,2,3,4,4,4,5,4,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.950703807680351,0.950703807680351
"R00525","30-44","Female","High school or less","Northeast",202,"Correct",2,5,5,3,3,4,4,NA,4,3,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.933061855419799,0.933061855419799
"R00526","45-64","Female","Graduate","West",1158,"Correct",1,1,1,1,1,1,1,1,1,1,FALSE,FALSE,0,FALSE,1,TRUE,FALSE,1,FALSE,0.950703807680351,0.950703807680351
"R00527","18-29","Male","Bachelor's","South",638,"Correct",3,NA,5,1,4,3,3,4,4,4,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.473343521394948,0.473343521394948
"R00528","30-44","Male","Graduate","Midwest",63,"Correct",4,4,4,3,5,4,3,4,2,2,FALSE,TRUE,0,FALSE,4,FALSE,FALSE,1,FALSE,0.65437588582793,0.65437588582793
"R00529","18-29","Female","Graduate","Northeast",480,"Correct",2,4,4,3,3,4,3,3,4,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.431030496924718,0.431030496924718
"R00530","18-29","Male","Some college","Northeast",322,"Correct",5,5,4,5,3,4,3,2,5,2,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.641697820079447,0.641697820079447
"R00531","30-44","Female","Some college","Midwest",245,"Correct",5,3,4,4,3,5,3,4,4,5,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.544384105849878,0.544384105849878
"R00532","30-44","Male","Some college","South",571,"Correct",1,2,2,3,1,4,3,4,5,NA,FALSE,FALSE,0.1,FALSE,5,FALSE,FALSE,0,FALSE,0.728245222622209,0.728245222622209
"R00533","18-29","Female","Some college","South",633,"Correct",3,2,NA,3,3,5,4,4,3,1,FALSE,FALSE,0.1,FALSE,5,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00534","30-44","Male","Graduate","West",242,"Correct",2,4,4,4,4,4,4,5,4,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.65437588582793,0.65437588582793
"R00535","65+","Other","Bachelor's","Northeast",1443,"Correct",5,3,3,3,4,2,1,5,4,3,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.556037149186788,0.556037149186788
"R00536","30-44","Male","Bachelor's","South",236,"Correct",2,4,5,2,4,1,3,1,4,1,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.537184555297954,0.537184555297954
"R00537","45-64","Female","Bachelor's","West",686,"Correct",3,5,2,5,4,3,5,NA,2,4,FALSE,FALSE,0.1,FALSE,4,FALSE,FALSE,0,FALSE,0.78044349311969,0.78044349311969
"R00538","18-29","Female","Some college","West",429,"Correct",4,1,3,4,5,4,3,4,2,4,FALSE,FALSE,0,FALSE,5,FALSE,FALSE,0,FALSE,0.479687450268365,0.479687450268365
"R00539","30-44","Male","Graduate","West",341,"Correct",2,3,3,3,5,4,5,2,5,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.65437588582793,0.65437588582793
"R00540","30-44","Male","Some college","South",402,"Correct",4,4,2,5,5,4,4,3,4,5,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.728245222622209,0.728245222622209
"R00541","18-29","Male","Some college","Northeast",930,"Incorrect",4,5,5,4,NA,3,4,2,4,3,FALSE,FALSE,0.1,FALSE,4,FALSE,TRUE,1,FALSE,0.641697820079447,0.641697820079447
"R00542","45-64","Male","Bachelor's","South",860,"Correct",5,2,2,4,4,4,NA,5,4,5,FALSE,FALSE,0.1,FALSE,3,FALSE,FALSE,0,FALSE,1.04403166676533,1.04403166676533
"R00543","18-29","Female","High school or less","Midwest",433,"Correct",2,2,2,3,4,4,4,3,2,3,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.822173273538629,0.822173273538629
"R00544","45-64","Female","Bachelor's","South",722,"Correct",4,5,5,5,3,4,5,5,2,4,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,0.78044349311969,0.78044349311969
"R00545","18-29","Male","Some college","South",413,"Incorrect",4,5,2,4,2,4,5,3,4,2,FALSE,FALSE,0,FALSE,4,FALSE,TRUE,1,FALSE,0.641697820079447,0.641697820079447
"R00546","30-44","Male","Bachelor's","South",725,"Correct",1,2,5,1,3,4,3,NA,4,2,FALSE,FALSE,0.1,FALSE,5,FALSE,FALSE,0,FALSE,0.537184555297954,0.537184555297954
"R00547","45-64","Male","Some college","South",400,"Correct",4,3,5,4,4,4,2,2,2,3,FALSE,FALSE,0,FALSE,4,FALSE,FALSE,0,FALSE,1.41536286940797,1.41536286940797
"R00548","30-44","Female","Some college","West",1037,"Correct",4,1,3,4,4,4,3,4,4,4,FALSE,FALSE,0,FALSE,3,FALSE,FALSE,0,FALSE,0.544384105849878,0.544384105849878
